EMDB id,Status,Entry_Title,Entry_Authors,Deposit_Date,Map_Release,Resolution,Method,Detector,Energy_Filter,Associated_PDB,Citation_Authors,Citation_Year,Journal
EMD-3774,REL,Cryo-EM structure of a human INO80 sub-complex (RuvBL1/2  Ino80),"Aramayo RJ, Willhoft O, Ayala R, Bythell-Douglas R, Wigley D, Zhang X",6/21/2017,12/13/2017,11.5,singleParticle,FEI FALCON II (4k x 4k),,,"Aramayo RJ, Willhoft O, Ayala R, Bythell-Douglas R, Wigley DB, Zhang X",2018,Nat Struct Mol Biol
EMD-3775,REL,Cryo-EM structure of a human INO80 sub-complex (RuvBL1/2  Ino80  Arp5  Ies6  Ies2),"Aramayo RJ, Willhoft O, Ayala R, Bythell-Douglas R, Wigley D, Zhang X",6/21/2017,12/13/2017,8.4,singleParticle,FEI FALCON II (4k x 4k),,,"Aramayo RJ, Willhoft O, Ayala R, Bythell-Douglas R, Wigley DB, Zhang X",2018,Nat Struct Mol Biol
EMD-3776,REL,Cryo EM structure of the bacterial disaggregase ClpB (BAP form  DWB mutant)  in the ATPgammaS state  bound to the model substrate casein,"Deville C, Carroni M, Franke KB, Topf M, Bukau B, Mogk A, Saibil HR",6/22/2017,8/16/2017,4.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF,5ofo,"Deville C, Carroni M, Franke KB, Topf M, Bukau B, Mogk A, Saibil HR",2017,Sci Adv
EMD-3777,REL,Cryo EM structure of the bacterial disaggregase ClpB (BAP form  DWB mutant)  in the ATPgammaS state,"Deville C, Carroni M, Franke KB, Topf M, Bukau B, Mogk A, Saibil HR",6/22/2017,8/16/2017,4.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF,5og1,"Deville C, Carroni M, Franke KB, Topf M, Bukau B, Mogk A, Saibil HR",2017,Sci Adv
EMD-3778,REL,Molecular basis of human kinesin-8 function and inhibition,"Locke J, Joseph AP, Topf M, Moores CA",6/23/2017,10/25/2017,5.5,helical,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,5oam,"Locke J, Joseph AP, Pena A, Mockel MM, Mayer TU, Topf M, Moores CA",2017,Proc Natl Acad Sci USA
EMD-3779,REL,Cryo-electron tomography averaged map of microtubule doublet from p23 mutant Chlamydomonas axoneme,"Sale WS, Ishikawa T, Yamamoto R, Obbineni JM, Alford LM, Hwang J, Ide T, Owa M, Kon T, Inaba K, Noliyanda J, King SM, Dutcher S",6/30/2017,9/20/2017,50,subtomogramAveraging,TVIPS TEMCAM-F416 (4k x 4k),JEOL in-column,,"Yamamoto R, Obbineni JM, Alford LM, Ide T, Owa M, Hwang J, Kon T, Inaba K, James N, King SM, Ishikawa T, Sale WS, Dutcher SK",2017,PLoS Genet
EMD-3780,REL,Molecular basis of human kinesin-8 function and inhibition,"Locke J, Joseph AP, Topf M, Moores CA",7/3/2017,10/25/2017,5.2,helical,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,5ocu,"Locke J, Joseph AP, Pena A, Mockel MM, Mayer TU, Topf M, Moores CA",2017,Proc Natl Acad Sci USA
EMD-3781,REL,TET12SN density map (Design of in vivo self-assembling coiled-coil protein origami),"Melero R, Carazo JM",7/5/2017,10/18/2017,28,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Ljubetic A, Lapenta F, Gradisar H, Drobnak I, Aupic J, Strmsek Z, Lainscek D, Hafner-Bratkovic I, Majerle A, Krivec N, Bencina M, Pisanski T, Velickovic TC, Round A, Carazo JM, Melero R, Jerala R",2017,Nat Biotechnol
EMD-3782,REL,A 3.4 Angstrom structure of HIV-1 CA-SP1 by 3D-CTF correction of cryo-electron tomograms,"Turonova B, Schur FKM, Wan W, Briggs JAG",7/5/2017,8/2/2017,3.4,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Turonova B, Schur FKM, Wan W, Briggs JAG",2017,J Struct Biol
EMD-3784,REL,Structure of the membrane-bound human mitoribosome,"Englmeier R, Pfeffer S, Foerster F",7/6/2017,10/18/2017,26,subtomogramAveraging,GATAN K2 SUMMIT (4k x 4k),,,"Englmeier R, Pfeffer S, Forster F",2017,Structure
EMD-3785,REL,Structure of Watermelon mosaic virus potyvirus.,"Zamora M, Mendez-Lopez E, Agirrezabala X, Cuesta R, Lavin JL, Sanchez-Pina MA, Aranda M, Valle M",7/6/2017,9/27/2017,4,helical,GATAN K2 SUMMIT (4k x 4k),,5odv,"Zamora M, Mendez-Lopez E, Agirrezabala X, Cuesta R, Lavin JL, Sanchez-Pina MA, Aranda MA, Valle M",2017,Sci Adv
EMD-3786,REL,Cryo-electron tomography averaged map of microtubule doublet from p23 mutant Chlamydomonas axoneme,"Sale WS, Ishikawa T, Yamamoto R, Obbineni JM, Alford LM, Hwang J, Ide T, Owa M, Kon T, Inaba K, Noliyanda J, King SM, Dutcher S",7/6/2017,9/6/2017,50,subtomogramAveraging,TVIPS TEMCAM-F416 (4k x 4k),JEOL in-column,,"Yamamoto R, Obbineni JM, Alford LM, Ide T, Owa M, Hwang J, Kon T, Inaba K, James N, King SM, Ishikawa T, Sale WS, Dutcher SK",2017,PLoS Genet
EMD-3787,REL,Cryo-electron tomography averaged map of microtubule doublet from p23 mutant Chlamydomonas axoneme,"Sale WS, Ishikawa T, Yamamoto R, Obbineni JM, Alford LM, Hwang J, Ide T, Owa M, Kon T, Inaba K, Noliyanda J, King SM, Dutcher S",7/6/2017,9/6/2017,50,subtomogramAveraging,TVIPS TEMCAM-F416 (4k x 4k),JEOL in-column,,"Yamamoto R, Obbineni JM, Alford LM, Ide T, Owa M, Hwang J, Kon T, Inaba K, James N, King SM, Ishikawa T, Sale WS, Dutcher SK",2017,PLoS Genet
EMD-3788,REL,PYR16SN density map (Design of in vivo self-assembling coiled-coil protein origami),"Melero R, Carazo JM",7/7/2017,10/18/2017,19,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Ljubetic A, Lapenta F, Gradisar H, Drobnak I, Aupic J, Strmsek Z, Lainscek D, Hafner-Bratkovic I, Majerle A, Krivec N, Bencina M, Pisanski T, Velickovic TC, Round A, Carazo JM, Melero R, Jerala R",2017,Nat Biotechnol
EMD-3789,REL,TRIP18SN density map (Design of in vivo self-assembling coiled-coil protein origami),"Melero R, Carazo JM",7/7/2017,10/18/2017,26,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Ljubetic A, Lapenta F, Gradisar H, Drobnak I, Aupic J, Strmsek Z, Lainscek D, Hafner-Bratkovic I, Majerle A, Krivec N, Bencina M, Pisanski T, Velickovic TC, Round A, Carazo JM, Melero R, Jerala R",2017,Nat Biotechnol
EMD-3790,REL,Structure of Tra1 subunit within the chromatin modifying complex SAGA,"Sharov G, Voltz K, Durand A, Kolesnikova O, Papai G, Myasnikov AG, Dejaegere A, Ben-Shem A, Schultz P",7/7/2017,8/2/2017,5.7,singleParticle,FEI FALCON II (4k x 4k),,5oej,"Sharov G, Voltz K, Durand A, Kolesnikova O, Papai G, Myasnikov AG, Dejaegere A, Shem AB, Schultz P",2017,Nat Commun
EMD-3791,REL,Cryotomogram of purified Amoebophilus asiaticus cells,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3792,REL,Electron cryotomogram of Vibrio cholerae O395 N1,"Chang YW, Kjaer A, Ortega DR, Kovacikova G, Sutherland JA, Rettberg LA, Taylor RK, Jensen GJ",7/10/2017,8/16/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),GIF,,"Chang YW, Jensen GJ",,To Be Published
EMD-3793,REL,Cryotomogram of hexagonal arrays of contractile injection systems,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3794,REL,Thinned cryotomogram of hexagonal arrays of contractile injection systems,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3795,REL,Subtomogram average of extended contractile injection systems,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,40,subtomogramAveraging,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3796,REL,Subtomogram average of contracted contractile injection systems,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,60,subtomogramAveraging,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3797,REL,Cryotomogram of intracellular amoebophili 0.25 hours post infection,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3798,REL,Cryotomogram of intracellular amoebophili 0.5 hours post infection,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3799,REL,Cryotomogram of intracellular amoebophili 0.75 hours post infection,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3800,REL,Cryotomogram of intracellular amoebophili 2 hours post infection,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3801,REL,Cryotomogram of intracellular amoebophili 1 hour post infection,"Boeck D, Medeiros JM",7/10/2017,8/23/2017,,tomography,GATAN K2 SUMMIT (4k x 4k),,,"Bock D, Medeiros JM, Tsao HF, Penz T, Weiss GL, Aistleitner K, Horn M, Pilhofer M",2017,Science
EMD-3802,REL,The cryo-EM structure of human TFIIH,"Greber BJ, Nguyen THD, Fang J, Afonine PV, Adams PD, Nogales E",7/10/2017,9/13/2017,4.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,5of4,"Greber BJ, Nguyen THD, Fang J, Afonine PV, Adams PD, Nogales E",2017,Nature
EMD-3803,REL,Molecular basis of human kinesin-8 function and inhibition,"Locke J, Joseph AP, Topf M, Moores CA",7/12/2017,10/25/2017,4.8,helical,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,5ogc,"Locke J, Joseph AP, Pena A, Mockel MM, Mayer TU, Topf M, Moores CA",2017,Proc Natl Acad Sci USA
EMD-3804,REL,Cryo-EM structure of the yeast chromatin modifying complex SAGA,"Sharov G, Voltz K, Durand A, Kolesnikova O, Dejaegere A, Papai G, Myasnikov AG, Ben-Shem A, Schultz P",7/13/2017,11/29/2017,11.7,singleParticle,FEI FALCON II (4k x 4k),,,"Sharov G, Voltz K, Durand A, Kolesnikova O, Papai G, Myasnikov AG, Dejaegere A, Shem AB, Schultz P",2017,Nat Commun
EMD-3805,REL,Cryo-EM structure of jasplakinolide-stabilized malaria parasite F-actin at near-atomic resolution,"Pospich S, Kumpula E-P, von der Ecken J, Vahokoski J, Kursula I, Raunser S",7/13/2017,9/27/2017,3.8,singleParticle,FEI FALCON II (4k x 4k),,5ogw,"Pospich S, Kumpula EP, von der Ecken J, Vahokoski J, Kursula I, Raunser S",2017,Proc Natl Acad Sci USA
EMD-3806,REL,Chloroplast Ribosome  collected with pixel size 1.06,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",7/13/2017,11/1/2017,3.2,singleParticle,FEI FALCON II (4k x 4k),,,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",2017,IUCrJ
EMD-3807,REL,Chloroplast Ribosome  collected with pixel size 1.39,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",7/13/2017,11/1/2017,3.7,singleParticle,FEI FALCON II (4k x 4k),,,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",2017,IUCrJ
EMD-3808,REL,Chloroplast Ribosome  calculated from 20k rescaled particles,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",7/13/2017,11/1/2017,4.2,singleParticle,FEI FALCON II (4k x 4k),,,"Forsberg BO, Aibara S, Kimanius D, Paul B, Lindahl E, Amunts A",2017,IUCrJ
EMD-3809,REL,The Cryo-Electron Microscopy Structure of the Type 1 Chaperone-Usher Pilus Rod,"Hospenthal MK, Costa TRD, Redzej A, Waksman G",7/13/2017,11/22/2017,4.2,helical,GATAN K2 SUMMIT (4k x 4k),,5oh0,"Hospenthal MK, Zyla D, Costa TRD, Redzej A, Giese C, Lillington J, Glockshuber R, Waksman G",2017,Structure
EMD-3810,REL,Tomogram of e. coli carrying empty ple6 plasmid induced with 20 uM IPTG,"Swulius MT, Jensen GJ",7/14/2017,8/30/2017,,tomography,GATAN ULTRASCAN 4000 (4k x 4k),FEI,,"Swulius MT, Jensen GJ",2012,J Bacteriol
EMD-3811,REL,Tomogram of e.coli carrying the ple7 plasmid carrying YFP-MreB induced with 20 uM IPTG,"Swulius MT, Jensen GJ",7/14/2017,8/30/2017,,tomography,GATAN ULTRASCAN 4000 (4k x 4k),FEI,,"Swulius MT, Jensen GJ",2012,J Bacteriol
EMD-3812,REL,Tomogram of e. coli carrying the ple7 plasmid carrying YFP-MreB hyper-overexpressed by induction with 1uM IPTG,"Swulius MT, Jensen GJ",7/14/2017,8/30/2017,,tomography,GATAN ULTRASCAN 4000 (4k x 4k),FEI,,"Swulius MT, Jensen GJ",2012,J Bacteriol
EMD-3813,REL,Tomogram of the salmonella enterica wild-type bacterial flagellar motor,"Beeby M, Ribardo DA, Brennan CA, Ruby EG, Jensen GJ, Hendrixson DR",7/14/2017,7/26/2017,,tomography,FEI FALCON II (4k x 4k),,,"Beeby M, Ribardo DA, Brennan CA, Ruby EG, Jensen GJ, Hendrixson DR",2016,Proc Natl Acad Sci USA
EMD-3814,REL,TORC1 Organised in Inhibited Domains (TOROIDs) regulate TORC1 activity,"Prouteau M, Desfosses A, Sieben C, Bourgoint C, Mozaffri NL, Demurtas D, Mitra AK, Guichard P, Manley S, Loewith R",7/17/2017,10/18/2017,27,helical,GATAN K2 BASE (4k x 4k),,,"Prouteau M, Desfosses A, Sieben C, Bourgoint C, Lydia Mozaffari N, Demurtas D, Mitra AK, Guichard P, Manley S, Loewith R",2017,Nature
EMD-3815,REL,Structure of an RNA polymerase II-DSIF transcription elongation complex,"Bernecky C, Plitzko JM, Cramer P",7/18/2017,9/13/2017,3.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,,"Bernecky C, Plitzko JM, Cramer P",2017,Nat Struct Mol Biol
EMD-3816,REL,Structure of an RNA polymerase II-DSIF transcription elongation complex  DSIF-EC2,"Bernecky C, Plitzko JM, Cramer P",7/18/2017,9/13/2017,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,,"Bernecky C, Plitzko JM, Cramer P",2017,Nat Struct Mol Biol
EMD-3817,REL,Structure of an RNA polymerase II-DSIF transcription elongation complex  DSIF-EC3,"Bernecky C, Plitzko JM, Cramer P",7/18/2017,9/13/2017,3.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,5oik,"Bernecky C, Plitzko JM, Cramer P",2017,Nat Struct Mol Biol
EMD-3818,REL,Structure of an RNA polymerase II-DSIF transcription elongation complex  DSIF-EC4,"Bernecky C, Plitzko JM, Cramer P",7/18/2017,9/13/2017,3.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,,"Bernecky C, Plitzko JM, Cramer P",2017,Nat Struct Mol Biol
EMD-3819,REL,Structure of an RNA polymerase II-DSIF transcription elongation complex  DSIF-EC5,"Bernecky C, Plitzko JM, Cramer P",7/18/2017,9/13/2017,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum,,"Bernecky C, Plitzko JM, Cramer P",2017,Nat Struct Mol Biol
EMD-3820,REL,Electron tomographic slices of the nuclear envelope of HeLa cell in interphase,"Otsuka S, Ellenberg J",7/20/2017,11/29/2017,,tomography,FEI EAGLE (4k x 4k),,,"Otsuka S, Steyer AM, Schorb M, Heriche JK, Hossain MJ, Sethi S, Kueblbeck M, Schwab Y, Beck M, Ellenberg J",2018,Nat Struct Mol Biol
EMD-3821,REL,Cryo-EM reconstruction of a modified human Adenovirus C5,"Schmid M, Ernst P, Honegger A, Suomalainen M, Zimmermann M, Braun L, Stauffer S, Thom C, Dreier B, Eibauer M, Kipar A, Vogel V, Greber UF, Medalia O, Plueckthun A",7/21/2017,2/7/2018,7.4,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6eqc,"Schmid M, Ernst P, Honegger A, Suomalainen M, Zimmermann M, Braun L, Stauffer S, Thom C, Dreier B, Eibauer M, Kipar A, Vogel V, Greber UF, Medalia O, Pluckthun A",2018,Nat Commun
EMD-3822,REL,Structure of the full-length African cichlid nackednavirus icosahedral capsid,"Mattei S, Briggs JAG, Seitz S",7/21/2017,9/13/2017,8,singleParticle,FEI FALCON II (4k x 4k),,,"Lauber C, Seitz S, Mattei S, Suh A, Beck J, Herstein J, Borold J, Salzburger W, Kaderali L, Briggs JAG, Bartenschlager R",2017,Cell Host Microbe
EMD-3823,REL,Structure of the truncated African cichlid nackednavirus icosahedral capsid,"Mattei S, Briggs JAG, Seitz S",7/21/2017,9/13/2017,9,singleParticle,FEI FALCON II (4k x 4k),,,"Lauber C, Seitz S, Mattei S, Suh A, Beck J, Herstein J, Borold J, Salzburger W, Kaderali L, Briggs JAG, Bartenschlager R",2017,Cell Host Microbe
EMD-3824,REL,Cryo-EM structure of the SAGA and NuA4 coactivator subunit Tra1,"Diaz-Santin LM, Lukoyanova N, Aciyan E, Cheung ACM",7/24/2017,8/9/2017,3.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),,5ojs,"Diaz-Santin LM, Lukoyanova N, Aciyan E, Cheung AC",2017,Elife
EMD-3825,REL,Three-dimensional cryo-EM density map of paired C2S2M PSII-LHCII supercomplexes from thylakoid membranes of Pisum sativum,Pagliano C,7/26/2017,9/6/2017,14,singleParticle,FEI FALCON II (4k x 4k),,,"Albanese P, Melero R, Engel BD, Grinzato A, Berto P, Manfredi M, Chiodoni A, Vargas J, Sorzano COS, Marengo E, Saracco G, Zanotti G, Carazo JM, Pagliano C",2017,Sci Rep
EMD-3826,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: triangular brick for polyhedra,"Dietz H, Wagenbauer KF",7/28/2017,12/20/2017,25,singleParticle,FEI FALCON II (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3827,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: triangular brick for polyhedra,"Dietz H, Wagenbauer KF",7/28/2017,12/20/2017,21,singleParticle,FEI FALCON III (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3828,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: triangular brick for polyhedra,"Dietz H, Wagenbauer KF",7/28/2017,12/20/2017,21,singleParticle,FEI FALCON III (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3829,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: V-brick for the assembly into 2D ring-like objects,"Dietz H, Wagenbauer KF",7/28/2017,12/20/2017,27,singleParticle,FEI FALCON III (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3830,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: V-brick 2.0 for the assembly into 2D finite-size rings,"Dietz H, Wagenbauer KF",7/29/2017,12/20/2017,31,singleParticle,FEI FALCON III (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3831,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: reactive vertex for the 3D finite-size assembly into a dodecahedron,"Dietz H, Wagenbauer KF",7/29/2017,12/20/2017,31,singleParticle,FEI FALCON III (4k x 4k),,,"Wagenbauer KF, Sigl C, Dietz H",2017,Nature
EMD-3832,REL,Shape-programmable self-limiting hierarchical self-assembly of finite-size objects through accurate DNA design: inert vertex for the hierarchical assembly into the reactive vertex object,"Dietz H, Wagenbauer KF",7/29/2017,8/22/2018,25,singleParticle,FEI FALCON II (4k x 4k),,,"Dietz H, Wagenbauer KF",,To Be Published
EMD-3833,REL,Cryo-EM structure of a DDK phosphorylated MCM double hexamer,Abid Ali F,7/31/2017,12/6/2017,4.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Abid Ali F, Douglas ME, Locke J, Pye VE, Nans A, Diffley JFX, Costa A",2017,Nat Commun
EMD-3834,REL,Cryo-EM structure of an unphosphorylated MCM double hexamer,Abid Ali F,7/31/2017,12/6/2017,4.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Abid Ali F, Douglas ME, Locke J, Pye VE, Nans A, Diffley JFX, Costa A",2017,Nat Commun
EMD-3835,REL,Cryo-EM structure of F-actin in complex with ADP,"Merino F, Pospich S, Funk J, Kuellmer F, Arndt H-D, Bieling P, Raunser S",8/4/2017,6/13/2018,4.1,singleParticle,FEI FALCON II (4k x 4k),,5onv,"Merino F, Pospich S, Funk J, Wagner T, Kullmer F, Arndt HD, Bieling P, Raunser S",2018,Nat Struct Mol Biol
EMD-3836,REL,Cryo-EM structure of jasplakinolide-stabilized F-actin in complex with ADP,"Merino F, Pospich S, Funk J, Kuellmer F, Arndt H-D, Bieling P, Raunser S",8/7/2017,6/13/2018,3.6,singleParticle,FEI FALCON II (4k x 4k),,5ooc,"Merino F, Pospich S, Funk J, Wagner T, Kullmer F, Arndt HD, Bieling P, Raunser S",2018,Nat Struct Mol Biol
EMD-3837,REL,Cryo-EM structure of jasplakinolide-stabilized F-actin in complex with ADP-Pi,"Merino F, Pospich S, Funk J, Kuellmer F, Arndt H-D, Bieling P, Raunser S",8/7/2017,6/13/2018,3.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF quantum energy filter (Gatan),5ood,"Merino F, Pospich S, Funk J, Wagner T, Kullmer F, Arndt HD, Bieling P, Raunser S",2018,Nat Struct Mol Biol
EMD-3838,REL,Cryo-EM structure of F-actin in complex with AppNHp (AMPPNP),"Merino F, Pospich S, Funk J, Kuellmer F, Arndt H-D, Bieling P, Raunser S",8/7/2017,6/13/2018,3.6,singleParticle,FEI FALCON II (4k x 4k),,5ooe,"Merino F, Pospich S, Funk J, Wagner T, Kullmer F, Arndt HD, Bieling P, Raunser S",2018,Nat Struct Mol Biol
EMD-3839,REL,Cryo-EM structure of F-actin in complex with ADP-BeFx,"Merino F, Pospich S, Funk J, Kuellmer F, Arndt H-D, Bieling P, Raunser S",8/7/2017,6/13/2018,3.4,singleParticle,FEI FALCON II (4k x 4k),,5oof,"Merino F, Pospich S, Funk J, Wagner T, Kullmer F, Arndt HD, Bieling P, Raunser S",2018,Nat Struct Mol Biol
EMD-3840,REL,Negative-stain surface of human SorCS2 dimer,"Moeller A, Januliene D",8/7/2017,9/6/2017,27,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Januliene D, Manavalan A, Ovesen PL, Pedersen KM, Thirup S, Nykjr A, Moeller A",2017,J Mol Biol
EMD-3841,REL,Negative-stain surface of low-pH sortilin dimer,"Januliene D, Thirup S, Moeller A",8/7/2017,11/29/2017,13,singleParticle,TVIPS TEMCAM-F416 (4k x 4k),,,"Januliene D, Andersen JL, Nielsen JA, Quistgaard EM, Hansen M, Strandbygaard D, Moeller A, Petersen CM, Madsen P, Thirup SS",2017,Structure
EMD-3842,REL,Structure of a native assembly intermediate of the human mitochondrial ribosome with unfolded interfacial rRNA,"Brown A, Rathore S, Kimanius D, Aibara S, Bai XC, Rorbach J, Amunts A, Ramakrishnan V",8/8/2017,9/13/2017,3.1,singleParticle,FEI FALCON II (4k x 4k),,5ool,"Brown A, Rathore S, Kimanius D, Aibara S, Bai XC, Rorbach J, Amunts A, Ramakrishnan V",2017,Nat Struct Mol Biol
EMD-3843,REL,Structure of a native assembly intermediate of the human mitochondrial ribosome with unfolded interfacial rRNA,"Brown A, Rathore S, Kimanius D, Aibara S, Bai XC, Rorbach J, Amunts A, Ramakrishnan V",8/8/2017,9/13/2017,3,singleParticle,FEI FALCON II (4k x 4k),,5oom,"Brown A, Rathore S, Kimanius D, Aibara S, Bai XC, Rorbach J, Amunts A, Ramakrishnan V",2017,Nat Struct Mol Biol
EMD-3844,REL,80S from Trypanosoma cruzi,"Brito Querido J, Mancera-Martinez E, Vicens Q, Bochler A, Chicher J, Simonetti A, Hashem Y",8/10/2017,11/15/2017,4,singleParticle,FEI FALCON II (4k x 4k),,5opt,"Brito Querido J, Mancera-Martinez E, Vicens Q, Bochler A, Chicher J, Simonetti A, Hashem Y",2017,Structure
EMD-3845,REL,40S from Trypanosoma cruzi,"Brito Querido J, Mancera Martinez E, Vicens Q, Bochler A, Chicher J, Simonetti A, Hashem Y",8/11/2017,11/15/2017,4.4,singleParticle,FEI FALCON II (4k x 4k),,,"Brito Querido J, Mancera-Martinez E, Vicens Q, Bochler A, Chicher J, Simonetti A, Hashem Y",2017,Structure
